player_id,match_id,hero,headshot_rate,accuracy,kills,deaths,damage_done,healing_done,objective_time,reaction_time_ms,actions_per_minute,position_changes,survival_rate,ultimate_efficiency,account_age_days,win_loss,kd_ratio,report_count,suspicious_flags,cheat_label,win_rate
N0162,M01888,Ana,0.37572123120518597,0.4044467688148807,21.494299762488662,5.7687150080008465,4221.307187066176,4007.2107589042807,16.624413216173075,300.0,184.99180091602892,54.51551373600269,0.8077094997333051,0.6894116851649861,1102,loss,2.5,0,0,normal,50.0
N0162,M01889,Sigma,0.2647479258788931,0.5773225776037896,15.883319340582867,12.67504809867503,7645.411967807396,1615.769446413323,64.56462781181263,197.3897339138671,183.4375852365364,58.687255295701824,0.5774983967108324,0.5248336592249365,1102,win,1.2531170861784116,0,0,normal,66.67
N0162,M01890,Genji,0.2992496081067533,0.4654935538013147,21.692416215065894,11.95808130907275,11583.884320113082,3289.990442202979,55.182608883556554,254.17415577937533,208.7854349854603,36.69161973751401,0.601397289697575,0.5672322817915207,1102,loss,1.8140381934522873,1,0,normal,50.0
N0162,M01891,Reinhardt,0.30534291108362605,0.3764198754892432,16.90401678050599,8.811603482072277,6654.084517246563,1812.8287912826404,54.36250580735823,229.12366577189795,213.48982799904135,34.88171324433557,0.7062798839309241,0.6962482930146578,1102,win,1.9183814631353082,0,0,normal,60.0
N0162,M01892,Hanzo,0.3552035415521941,0.4506083072429771,19.553621386968288,14.070047806181151,8862.664375301247,844.6740618120252,45.609873983171674,285.5684531952471,156.21370013717646,27.937928795341097,0.5309984064606283,0.5878614568907952,1102,loss,1.3897338272282298,1,0,normal,40.0
N0162,M01893,Sombra,0.3200819991282237,0.3758676127073092,15.630423062743551,10.357439660931329,11350.488798914113,1329.7317010255147,74.31297712742975,241.1071748400017,139.22184310743847,42.55275289322842,0.6547520113022891,0.735450087314904,1102,loss,1.5091010495288835,1,0,normal,40.0
N0162,M01894,Widowmaker,0.3057351160791317,0.4938158695822608,27.045508825700168,12.690755970007586,5161.159688723181,2595.7554903225355,58.6586423731231,229.1903584003392,150.79145500890203,40.531308302361126,0.5769748009997471,0.6940501950808123,1102,loss,2.131118815113738,0,0,normal,20.0
N0162,M01895,Moira,0.2597159400413535,0.5341239648680058,26.45334377836422,8.03569631396107,7872.469675874664,3000.0,55.67339905569742,189.78228054924233,138.03319979399714,46.14953810523609,0.7321434562012976,0.795018580604048,1102,win,2.5,1,0,normal,40.0
N0162,M01896,McCree,0.26905296562483294,0.5135252091263454,12.961889631564894,14.613327052327286,6434.135185697938,1813.7400294769693,26.869522186296933,251.45370393568925,205.3398469470031,40.31830975962502,0.5128890982557571,0.5956206290186966,1102,loss,0.8869910038385552,0,0,normal,20.0
N0162,M01897,Ana,0.20509049255282638,0.4636253947464735,25.389338095454875,11.842271210547116,10275.69019491154,4551.451875449195,46.071014967911225,267.6499738771247,127.72178754632591,42.58293811901859,0.6052576263150962,0.696180743297218,1102,loss,2.143958506273889,0,0,normal,20.0
N0162,M01898,Mercy,0.3696830052633362,0.5186699340632916,15.1305347839697,15.529798071285956,13137.292623814807,3226.7412065239473,48.154562637344775,277.95107532715855,150.2285534044185,25.2484783115616,0.48234006429046816,0.7071961515292705,1102,loss,0.9742905036186865,0,0,normal,20.0
N0163,M01899,Ashe,0.24770913964594155,0.42890553116576297,16.069710019950044,15.501542199900365,10707.375610928802,1312.5160426820735,37.40225956891494,208.0001525195022,198.93519305158927,26.54103355126951,0.4832819266699878,0.7180047885659611,322,loss,1.0366523416007816,0,0,normal,0.0
N0163,M01900,Genji,0.36899154242038706,0.5387984705184821,16.10484884863375,11.714085474487767,6490.145194978049,1693.0533524560433,60.726082141140346,226.79784776629074,193.3200931451995,50.5729339090707,0.6095304841837411,0.6499654970935126,322,win,1.374827670816358,0,0,normal,50.0
N0163,M01901,McCree,0.3276111952640356,0.37656691234950784,13.895411409759046,9.44214918167971,9250.150541987176,1758.6981273812858,76.12096039806829,226.06503258704106,147.82669603116676,47.084807307361835,0.6852616939440097,0.7342157777059253,322,win,1.471636503765462,1,0,normal,66.67
N0163,M01902,Winston,0.33312463858000824,0.469272724341269,17.30003847851429,13.284278381235247,10691.372872102052,1640.591957207706,52.54314002464428,237.68540250356463,159.21965621091402,40.6949757811062,0.5571907206254918,0.7277052929027915,322,loss,1.3022941843007083,0,0,normal,50.0
N0163,M01903,Winston,0.27531988923112655,0.5076795157576681,5.428971702405018,14.06949721782972,7640.589319222232,2371.075448026003,49.25323212330038,232.16774439814537,149.36358235284166,45.06809359263822,0.531016759405676,0.674098813838991,322,loss,0.8,1,0,normal,40.0
N0163,M01904,Tracer,0.3687632926143267,0.5833806657350942,28.62765562108435,12.851457711570724,4955.4936139044075,3345.288794619725,51.6412350445585,243.90640436197899,177.85651741508107,40.24958634943667,0.5716180762809759,0.6110901314543179,322,win,2.2275804242276447,1,0,normal,60.0
N0163,M01905,Hanzo,0.31516858905709766,0.46558721426643246,26.76383228414757,13.319198640374896,10908.271136448364,3845.5468781887066,9.732587834913737,192.8059456203159,206.0138815842988,51.57777754912306,0.5560267119875035,0.7089542168581557,322,loss,2.009417608880578,0,0,normal,40.0
N0163,M01906,Winston,0.26524479855583616,0.4619531945401316,18.545418856931473,10.771040316353787,8133.9737475604,3387.9241836284814,35.47450597232986,208.10669743976695,186.5316845575963,31.539458170548368,0.6409653227882071,0.5871477722992635,322,loss,1.7217852976349706,0,0,normal,20.0
N0163,M01907,Zenyatta,0.30162701084594984,0.45590707573692435,10.12459296520857,15.156921803751654,5863.470444845585,5008.999965283056,78.11795182356785,287.0391898929573,174.1451317930871,46.95953618558633,0.49476927320827824,0.7551855822594569,322,win,0.8,1,0,normal,40.0
N0163,M01908,Ana,0.26248834162862905,0.47850975472289237,14.4472245418595,11.539988704458594,8279.439843299268,4212.853776736466,90.6236520010874,161.22768091027496,158.0731840094797,38.37161917506587,0.6153337098513803,0.5731353652651503,322,loss,1.2519270955852553,0,0,normal,40.0
N0163,M01909,Mercy,0.32994407991606517,0.562817816599809,23.704436699340732,16.06064958135944,4643.4545634496135,3000.0,61.7252624618235,175.8210254271784,160.6451484514756,47.98043578826784,0.4646450139546854,0.6553027924168707,322,loss,1.4759326252191534,0,0,normal,20.0
N0163,M01910,Tracer,0.3051885687781197,0.36145480396630913,23.020726269264628,7.3130458134825345,4817.740360835117,1802.2166028901295,45.50311010005808,245.25808342382112,214.94131629162825,42.83274262207669,0.7562318062172488,0.7621040156119754,322,win,2.5,0,0,normal,40.0
N0163,M01911,Ashe,0.2708470722632105,0.4295296611137053,18.815499966448336,7.11812574837775,11479.306653178359,2312.2389962960074,45.81870482592224,240.70383073813895,181.02342107723305,32.59199938621302,0.7627291417207417,0.6466948903158927,322,loss,2.5,0,0,normal,40.0
N0163,M01912,Sombra,0.3571318392288251,0.3286468395439273,14.842594122946842,14.384547917560143,10937.271093659565,3753.2287552856774,63.838993410238345,230.59961916471372,167.64656833729438,37.78356680724378,0.5205150694146619,0.7123114092573297,322,win,1.0318429336821586,1,0,normal,40.0
N0163,M01913,Moira,0.3007321757428914,0.45160970204842477,23.257308064546525,6.912405212458887,9862.385975395235,6681.980629918029,69.58375457765403,168.70840592034017,232.14462276215755,17.578044716374848,0.7695864929180372,0.5097598466952937,322,loss,2.5,1,0,normal,40.0
N0163,M01914,Genji,0.3682477659473573,0.40703288863907267,24.089780677261633,12.106765530401406,11382.17028562505,2757.5627006791456,51.64577411020284,228.8353528737382,129.97373850941688,54.56126508471506,0.5964411489866198,0.5492774159304943,322,win,1.9897784108207575,0,0,normal,60.0
N0164,M01915,Zenyatta,0.3540253583096906,0.4107247193341663,15.288568070394703,11.377278987684946,9013.913953695072,1569.3893727107143,86.22270089410667,215.6844880018571,169.23949258530956,38.77687054834334,0.6207573670771684,0.7860194983658336,219,loss,1.3437807130284345,1,0,normal,0.0
N0164,M01916,Sojourn,0.2729830629097492,0.5489378872374244,16.949335548884413,13.350827959163533,9389.626434245518,3380.580098884549,82.83607072917866,222.69486172282075,225.9696407087601,40.33302582249974,0.5549724013612156,0.6840173481265803,219,win,1.2695344139500346,0,0,normal,50.0
N0164,M01917,Tracer,0.22290744468004794,0.41067371799262314,17.79585355736983,7.307979643751851,7893.728235911405,3977.5159557769002,38.58450483179594,174.16538185014883,178.46914289109415,37.15420075123575,0.756400678541605,0.7239793337131882,219,win,2.4351263173789572,0,0,normal,66.67
N0164,M01918,Moira,0.2169899707062387,0.47978767265155775,19.407943686288867,8.732237180201968,10985.927819567523,5010.341852073008,61.1658258599767,195.35106694700033,181.23821882933802,39.74996116223425,0.708925427326601,0.681489492146574,219,win,2.222562590293726,1,0,normal,75.0
N0164,M01919,Moira,0.3740104018537823,0.40437113384171464,23.51703992163023,15.380649843880061,7344.692673134018,4150.807613591898,52.430120549682556,184.97542188087698,202.93678287853902,54.40947134686046,0.4873116718706646,0.5772610543925487,219,loss,1.5290017106128728,0,0,normal,60.0
N0164,M01920,Reinhardt,0.21132828005157056,0.3400411131159065,16.449184385957484,9.290550400017406,5356.610574609235,3366.2546194178285,96.34010977718123,233.25046401190565,198.34158813429215,46.34742563886091,0.6903149866660865,0.687231274951091,219,loss,1.7705285131359565,0,0,normal,60.0
N0165,M01921,Sombra,0.2763581362198986,0.498132965271394,13.44849187416136,12.619839591072916,7230.418308490775,215.7420486310167,35.371815400163065,244.7008147643338,180.61659313118506,31.937666092020393,0.5793386802975695,0.5717405870574412,1645,win,1.0656626637056956,1,0,normal,100.0
N0165,M01922,Genji,0.358137241283302,0.4288391446961291,19.653396217165756,12.825887387923895,6290.070303794081,794.8192809414608,58.309008981976945,231.53975749856093,144.08556549568465,39.59466598914886,0.5724704204025368,0.47837513774579077,1645,win,1.5323225304215788,0,0,normal,100.0
N0165,M01923,Mercy,0.35617094221844803,0.3875772944133049,26.0788581576781,10.305325173247693,7565.713121667761,3000.0,36.1814211105081,299.45083644519895,137.84264564594974,25.34235881705976,0.6564891608917436,0.5918094818034,1645,win,2.5,0,0,normal,100.0
N0165,M01924,Sombra,0.1930450126435958,0.5180192192912393,5.706361164719313,14.08299698468127,4922.3229305075565,0.0,43.85741703510299,217.02882832997398,187.77342720847415,42.058349299313505,0.530566767177291,0.6494722376547781,1645,win,0.8,0,0,normal,100.0
N0165,M01925,Sigma,0.22517489506649532,0.549594949399943,12.288039085741147,10.97787976254439,4360.189109282469,2695.0740926208173,50.74979828280316,180.59444392329465,192.98146652256779,47.587529037172196,0.6340706745818536,0.5554657536861112,1645,loss,1.1193453883205127,0,0,normal,80.0
N0165,M01926,Zenyatta,0.17046857684249817,0.4743246044965669,10.688313649806652,9.992989505191801,5738.453700885817,0.0,77.48534675688418,214.9748334126747,136.49033884655023,55.45985643619967,0.6669003498269399,0.6204375139130383,1645,loss,1.0695811943216391,0,0,normal,60.0
N0165,M01927,Mercy,0.2610618650729674,0.3829396661019965,12.969511657859801,2.946453134406145,6939.5508255718905,3000.0,33.24196343954501,231.73476069868855,192.5434672670735,37.418675382165695,0.85,0.6366993955851373,1645,loss,2.5,0,0,normal,40.0
N0165,M01928,Winston,0.3666508467760534,0.5858639209112985,22.344657155000366,12.899234902671317,6765.695504201437,1300.621944878145,43.47070723195425,254.42434731335123,142.09722881853446,39.8533709931219,0.5700255032442894,0.6561890615392839,1645,win,1.7322467048315389,1,0,normal,40.0
N0165,M01929,Mercy,0.22254390499170565,0.42325730074803136,23.272470335971704,10.260368413144196,8609.985446475224,3659.206714227171,30.088642216633826,242.04552085299935,177.3640186726003,51.076244411443895,0.6579877195618602,0.5989463574669754,1645,loss,2.2681905170342778,0,0,normal,20.0
N0165,M01930,McCree,0.2627314055421516,0.5033903224748701,10.273434611214595,10.901946945296753,4554.228862796389,1889.6476628557543,46.567852089818814,218.42814188935233,151.90375553464207,33.51806739657307,0.6366017684901082,0.5827451535848209,1645,win,0.942348615597207,1,0,normal,40.0
N0165,M01931,Reinhardt,0.25722087075518585,0.3,10.031623723964156,12.3246447399008,2376.9121362575697,0.0,42.92661675449011,215.57446067474118,178.47053266649596,40.39778461115953,0.5891785086699733,0.5488601066190055,1645,loss,0.8139483072876712,0,0,normal,40.0
N0165,M01932,Sojourn,0.3015584624395392,0.5768716745066224,0.0,12.526996348164054,7410.593827342518,1826.6192095547135,31.60758764525351,205.52101856730383,134.45224918126797,26.578600638331793,0.5824334550611983,0.7063194282499832,1645,win,0.8,0,0,normal,60.0
N0166,M01933,Widowmaker,0.2980509201308896,0.3578290092305747,17.501387103142093,12.592769008896724,5554.74583615204,0.0,39.99083100050135,300.0,172.8891021103787,40.15988720348982,0.5802410330367759,0.47390116289514383,1355,win,1.3897965642645758,1,0,normal,100.0
N0166,M01934,Ana,0.2672744836191077,0.31088455964079054,8.436326586459689,11.478792351884774,4407.9684801026615,3000.0,32.83148436077823,256.377733168552,147.46121422758353,40.24588301505468,0.6173735882705076,0.5168947608961351,1355,loss,0.8,1,0,normal,50.0
N0166,M01935,Winston,0.28981880304798485,0.5060759975538481,3.9723011878582746,16.508000998210456,2056.106795580039,113.333112774759,91.91000736003639,280.32493454610045,116.48790444477257,40.24558824536106,0.4497333000596515,0.42735650042203643,1355,win,0.8,0,0,normal,66.67
N0166,M01936,Tracer,0.2679047634371497,0.3,13.488858023510696,19.62392256480411,4168.058799133384,0.0,44.351799050962285,173.79242697378822,142.24596073135854,36.7318947992608,0.34586924783986295,0.5716507343534566,1355,win,0.8,0,0,normal,75.0
N0166,M01937,Widowmaker,0.2933474508496759,0.34514666300153146,12.795681037974553,17.530112253435984,4469.103544110819,0.0,6.773477910277386,249.17103607041955,152.85310336603283,19.721077795456935,0.4156629248854672,0.5776011171374056,1355,loss,0.8,0,0,normal,60.0
N0166,M01938,Genji,0.15,0.3,10.014929034831303,20.12762317213596,4981.5703118576,149.9818691868321,54.660786143235406,185.59676351293533,116.93497641603997,32.47655814895031,0.32907922759546804,0.351834705417583,1355,loss,0.8,1,0,normal,40.0
N0166,M01939,Sombra,0.15,0.3590259012768876,12.561543340081522,21.690179572040396,1738.1351003833665,0.0,6.940957283976953,258.9127667477152,146.23004791846728,37.70917325825529,0.2769940142653201,0.5404876235532692,1355,win,0.8,0,0,normal,60.0
N0166,M01940,Sojourn,0.30750290799751834,0.3320535070572181,6.25097355792952,14.596302443973366,7164.808597987894,0.0,49.96416561466262,282.45453726126317,143.86138374026677,25.50205343669574,0.5134565852008878,0.4329241019208371,1355,win,0.8,1,0,normal,60.0
N0166,M01941,Reinhardt,0.23223700362275926,0.4163521373096305,10.29134500310132,15.867561992760239,4787.029636440379,0.0,22.060786458627604,275.8801923958439,161.29034012444455,44.40608603698664,0.471081266907992,0.643967175951037,1355,win,0.8,0,0,normal,60.0
N0166,M01942,Ashe,0.2878569903742232,0.38681422511852387,6.169552999764637,14.615097497486346,6019.632874056171,0.0,50.2793771511684,300.0,197.79542781576708,39.27947791174511,0.5128300834171218,0.43807247984736003,1355,win,0.8,0,0,normal,80.0
N0167,M01943,Sojourn,0.30089585859322643,0.41854954128813077,10.667328883410754,11.342557275118883,7998.996406356874,980.7578528888107,32.83932153517315,209.06481878853117,172.31709181614102,49.04273849599325,0.6219147574960372,0.5909500232982625,1744,win,0.940469474799187,0,0,normal,100.0
N0167,M01944,McCree,0.3366861711980844,0.4695450417300085,25.86609883884687,10.09566314534392,7185.112206396099,0.0,32.28664752998422,250.37630289610036,172.79337775078653,41.59052104754915,0.6634778951552027,0.5791552411635675,1744,win,2.5,0,0,normal,100.0
N0167,M01945,Genji,0.270835103618061,0.32394730861860727,18.960412253104217,9.293287198018632,3720.416042067691,1645.139401522939,34.17373631980276,221.75728945997372,162.563100517316,23.435487544782312,0.6902237600660456,0.5851907665462492,1744,loss,2.0402266549070665,3,0,normal,66.67
N0167,M01946,Genji,0.1883230535124194,0.3074078184034804,24.676601115392806,14.284869453786701,6201.242366506477,0.0,59.749568261664066,236.065069417454,192.7166638905756,33.175409546179594,0.5238376848737767,0.5586199742722706,1744,loss,1.7274642372633944,0,0,normal,50.0
N0167,M01947,Moira,0.2988891394385025,0.3611624385513592,18.617988412944623,13.82050041491256,5614.958558532913,3000.0,36.18484296884155,244.28564450743255,134.89969005489607,41.06108417128263,0.539316652836248,0.5913505441461573,1744,win,1.3471283856592842,0,0,normal,60.0
N0167,M01948,Reinhardt,0.15,0.32661823902994563,0.0,10.631379293991186,5879.3141736156995,1157.9794149642394,63.6736212210659,249.1054430596857,147.61342478983227,45.792968775078165,0.6456206902002938,0.5816269899888642,1744,loss,0.8,0,0,normal,40.0
N0167,M01949,Soldier: 76,0.16812637080943477,0.3,19.007447786094286,15.483729801395004,10052.495631408514,1602.64498874925,43.032791915140294,215.1500851165618,148.99412170240848,41.30766917278457,0.48387567328683323,0.5669242517004776,1744,loss,1.2275755279830454,0,0,normal,20.0
N0167,M01950,Soldier: 76,0.18589669372075235,0.3340260703434602,24.352968858162733,12.68517861498056,10755.935319789776,902.980012420743,54.084307046995875,234.67656794042327,130.7763520252455,36.41098975860925,0.5771607128339813,0.46739420167147583,1744,win,1.9197970795147574,0,0,normal,40.0
N0167,M01951,Sigma,0.34233304235831874,0.4588721670892787,17.90961013477819,9.454528850330426,6772.463039816409,1058.4721092522288,73.5478125032026,287.0268459605551,160.58122480239146,19.84349589408205,0.6848490383223191,0.5842928901800062,1744,win,1.8942890141111863,0,0,normal,60.0
N0167,M01952,Genji,0.3434851260173477,0.5465762184789165,16.865501580285734,12.146042158419247,6321.545762540539,0.0,61.67282127526451,256.8144108751493,149.31497531893814,33.58612686920494,0.5951319280526918,0.7704674470641492,1744,loss,1.3885594467984872,0,0,normal,40.0
N0167,M01953,Tracer,0.22746963101054415,0.4211632490545042,14.379947416010067,17.314733461703433,8191.34268833753,232.432630976842,99.84023645129864,300.0,154.7925096994463,37.26316320490784,0.42284221794321886,0.5889533760921989,1744,win,0.8305035389551622,0,0,normal,60.0
N0168,M01954,Reinhardt,0.22768837173693945,0.4935286460455878,13.676215841741062,11.808450935646864,3401.7298930144734,1126.5204635471557,57.317416440576466,225.42360856531815,206.69280787945036,33.55926208651508,0.6063849688117713,0.5515226042901793,924,win,1.158171881838952,0,0,normal,100.0
N0168,M01955,Mercy,0.2389002909630361,0.45174486141585585,8.45604559523522,10.235985902498811,3275.059303284758,4212.9539099545,46.25237806386002,250.4910969324734,139.2513872432894,38.255358658029884,0.6588004699167063,0.5975980196234161,924,win,0.826109539010886,1,0,normal,100.0
N0168,M01956,Genji,0.2206244225410607,0.3,26.33394486636554,15.565945213618505,7558.321549396488,242.22143605503106,64.4600351098866,263.0894665629592,120.52054118141741,49.80173040504916,0.4811351595460498,0.676416610857336,924,win,1.6917665136920956,1,0,normal,100.0
N0168,M01957,Sombra,0.24830005084720017,0.45145597690273304,17.20811760970811,11.626891983808667,6785.475374207276,375.3574913866331,48.5138836092608,250.6563753613619,184.94912588643658,32.388302967587165,0.6124369338730444,0.6492878667698208,924,win,1.4800273051191777,0,0,normal,100.0
N0168,M01958,Zenyatta,0.19905289112187258,0.4203864631992474,11.620485820970956,14.728783312447627,8577.807547855475,535.1724691606765,41.85218488239905,215.34935177682138,115.78821093785184,32.34083880159321,0.5090405562517457,0.7053573938865932,924,loss,0.8,0,0,normal,80.0
N0168,M01959,Hanzo,0.29734799642250875,0.40105839655501285,19.397808992016966,14.609883751435337,8335.048136052857,703.5670294879478,61.614116336640436,230.24313741273343,162.1756091309292,41.680300814168135,0.5130038749521555,0.6065497136576643,924,win,1.327718229798457,1,0,normal,80.0
N0168,M01960,Moira,0.2181192682242781,0.3160098724472344,13.851252159168315,10.670229933150164,8757.194542501447,3000.0,60.86714957493594,202.87228437154633,109.96779859020313,25.991433306672334,0.6443256688949945,0.5757360367531854,924,win,1.2981212444293615,1,0,normal,80.0
N0168,M01961,Genji,0.40424072252601273,0.3229399987342997,9.407045196808767,12.104183011417085,5919.514088615778,1536.3444065901583,65.21005213441995,225.3619263409193,186.42183536299692,35.28302124769517,0.5965272329527638,0.5729468703676368,924,loss,0.8,0,0,normal,60.0
N0168,M01962,Genji,0.3134202254040599,0.46129548064521764,11.997930581538753,14.26359113686069,7568.228689096693,1367.823522217117,35.85898895285639,245.2110401834176,136.08073221446932,44.09083996571214,0.5245469621046437,0.5288314088377423,924,win,0.8411577748140227,0,0,normal,60.0
N0168,M01963,Mercy,0.29853695644714906,0.3058041747346844,23.400315819641108,9.982260754990108,8370.054439660798,3000.0,46.17564633567392,245.24708210721403,168.43420493379236,50.14625860139289,0.6672579748336631,0.5273227278161011,924,win,2.344189998036602,0,0,normal,80.0
N0168,M01964,Hanzo,0.32464788945608286,0.37566601529875954,14.997022070091115,15.061492044058001,5843.730108249003,1927.4104583132441,27.134378059673512,273.2558812864406,149.60736978807589,42.9959346206797,0.4979502651980666,0.5435880723708019,924,win,0.995719549313023,0,0,normal,80.0
N0169,M01965,Sojourn,0.3263594957264782,0.5281765411326651,25.27678307517253,8.223776822507938,7087.872270996247,2835.6047887749555,60.80829516392106,214.9761263729497,178.41689869018478,38.39164082990053,0.725874105916402,0.5700841051393892,983,win,2.5,0,0,normal,100.0
N0169,M01966,Moira,0.4133372242749691,0.32819023297143013,24.165922504882698,11.323984235541559,6742.144040741814,3424.9041046669404,59.13894565412479,180.91248814368,192.7959816069437,28.40428707601051,0.6225338588152813,0.6185545406231729,983,win,2.134047699310223,0,0,normal,100.0
N0169,M01967,Widowmaker,0.26209211931870124,0.48011493398823996,18.754664831322128,11.797295970945317,9586.684615006083,3217.195137463974,90.38285653298384,164.84529808032187,156.77357605259897,55.769701015951085,0.6067568009684894,0.7462668803796755,983,win,1.5897426730253776,2,0,normal,100.0
N0169,M01968,Widowmaker,0.3109985846805291,0.4277972428900287,12.716216736865963,14.359227640317208,8887.772123266921,2347.483902431624,40.804548497098594,268.88429963727526,168.0144020003826,52.28272361507703,0.5213590786560931,0.8303023929379219,983,loss,0.8855780446827048,0,0,normal,75.0
N0169,M01969,Sombra,0.34699154304172064,0.5194544067779161,19.957320714185066,4.8863786042977315,10400.203509621922,1022.0785264694296,130.6932869163717,187.65332504222212,151.25704913092449,27.479657504902207,0.8371207131900756,0.7220637747939483,983,loss,2.5,1,0,normal,60.0
N0169,M01970,Ana,0.35430431711831234,0.5405730097008359,15.186885223280381,12.275783672019948,8112.9679252458645,8424.416163130623,44.493423612698315,211.16136548733968,186.08655699087146,30.907110215695752,0.5908072109326684,0.723644003072804,983,loss,1.2371418093572042,0,0,normal,40.0
N0169,M01971,Sigma,0.2602129078338597,0.4077378444594869,22.969143347349917,11.607765670620331,9421.813254776902,1262.4241657808038,65.91598485568227,211.78850898888751,222.20375905156737,56.53218903229487,0.6130744776459889,0.6865102455600954,983,win,1.9787738656273564,2,0,normal,40.0
N0169,M01972,Sombra,0.31390372697693886,0.4049460138329788,18.872967033924983,13.807411985557312,9966.390454560636,4286.665987619991,36.25121213245921,215.66635626226798,138.73714148417133,38.50868135094028,0.5397529338147562,0.8221790782858905,983,win,1.366872159218997,0,0,normal,40.0
N0169,M01973,Mercy,0.338002098176973,0.44040672407449355,21.133766987099346,10.00575203243407,9227.637483539918,6746.289795196583,75.02776652839043,220.547070507341,138.9683005966018,50.852903751659156,0.6664749322521977,0.7515003913644068,983,loss,2.1121617764055456,1,0,normal,40.0
N0169,M01974,Sojourn,0.28547772705873126,0.33096528274555065,18.252288417448323,6.085216735524258,4893.911487948308,2086.9883357787567,62.80796508529167,256.89325029675956,144.1304199060321,47.40185827550218,0.7971594421491914,0.7027997455697349,983,loss,2.5,0,0,normal,40.0
N0169,M01975,Winston,0.28995922334426616,0.41505773782765887,24.78474713690704,14.106495617998817,9694.984951849297,2736.2449464385113,55.81103964872533,223.92606415126627,179.0452332906792,45.12509339572657,0.5297834794000394,0.6518456976419538,983,loss,1.7569740783305234,0,0,normal,40.0
N0169,M01976,Genji,0.28565856203954976,0.41048038545597293,17.22221635338385,13.197079264183078,9968.255695042932,2139.2236746130093,50.56113535124243,212.43684148653432,189.45699165597347,46.04970235565523,0.5600973578605641,0.5866703244506308,983,win,1.3050021151365674,1,0,normal,40.0
N0169,M01977,Widowmaker,0.33021389784625177,0.46139859223738794,18.85289529607095,13.558932261473469,8815.07409733254,2735.569723432345,85.68525662642273,210.94287347714092,156.77604048276413,59.3140366953242,0.5480355912842176,0.8109101769488203,983,loss,1.3904409973077172,0,0,normal,20.0
N0170,M01978,Tracer,0.32797534201634787,0.5193471841890643,20.502306073181433,10.836103904504967,10092.018157469283,2346.472623696951,73.00620495528807,163.96204244416077,155.53229817650225,49.180853146142155,0.6387965365165011,0.6435352678351243,134,win,1.892036681621138,0,0,normal,100.0
N0170,M01979,Widowmaker,0.3050087410396024,0.5297895845064038,19.07398669295625,8.339916233944821,8520.819422288527,2772.424197596318,70.84882779817582,180.49593531021148,169.9928464399233,52.58916776768875,0.7220027922018393,0.7681958019461539,134,loss,2.2870717352438157,0,0,normal,50.0
N0170,M01980,Sojourn,0.26531614587640445,0.4262237021463233,21.078637093321813,11.057868203663967,10117.682008430751,2474.839997418046,42.58896295016433,201.2113495345683,168.2686737241388,51.023430184637704,0.6314043932112011,0.7294433664602563,134,loss,1.9062116408963454,2,0,normal,33.33
N0170,M01981,Genji,0.362109392824898,0.409719071921034,27.90217862080474,7.9429683619194655,8672.304138463865,1495.8405646314247,95.17052048351749,232.79776808809504,186.62192147756056,40.90830034878429,0.7352343879360178,0.8131513215383072,134,loss,2.5,0,0,normal,25.0
N0170,M01982,Reinhardt,0.3824289776916603,0.47674054986415415,23.706078537185608,13.825237323593772,7147.981265562734,4662.837867198446,91.53887018729819,257.3953296723806,118.5899916393598,39.57051291811351,0.5391587558802076,0.7256107615025982,134,win,1.714695956555441,0,0,normal,40.0
N0170,M01983,Sombra,0.3639805155914439,0.5795361887270617,8.981948435168961,8.854332153151548,7603.716898445877,1387.2368977989038,101.44636236088687,181.9550103122841,163.34945024328343,42.978431827912814,0.7048555948949484,0.6262769442504853,134,loss,1.014412863647993,0,0,normal,20.0
N0170,M01984,Reinhardt,0.3250335301094477,0.5696655805440194,25.459872535743386,13.608871261383019,7573.434647668546,1846.1650625078073,26.301903956416552,161.39270023569523,152.67634835256712,70.17258313243278,0.5463709579538993,0.71885745132892,134,loss,1.8708291118888867,1,0,normal,20.0
N0170,M01985,Sigma,0.28113071141941254,0.4877065546964798,16.117515611882336,14.153962817550529,10504.144284594351,3104.0502046657434,44.73101015272974,180.8665273988004,187.98177847108667,54.932849195271594,0.5282012394149824,0.6010405939767094,134,loss,1.1387281300398115,1,0,normal,20.0
N0170,M01986,Genji,0.2567124945794526,0.41745824246813573,23.5707919276646,9.469849439584456,7818.821220574422,2825.9983547861866,51.33916588984421,199.7211421885577,218.96600542251576,64.77040049011308,0.6843383520138515,0.5582126804925744,134,loss,2.4890355520476897,1,0,normal,20.0
N0170,M01987,Sombra,0.3178089200993652,0.5088301980323605,22.10219593520017,9.802769922297825,9838.355224254361,2307.687708684597,38.39298052206837,198.35579722537884,167.09392807662573,47.178656588257184,0.6732410025900725,0.7524613015844924,134,loss,2.254688839011259,0,0,normal,0.0
N0170,M01988,Ana,0.283859209325425,0.47213906454276394,29.480162836429834,10.962362507039824,4750.461514255779,6015.6306165161,97.22810150512626,213.9257543247572,226.9807217492363,39.107643703818376,0.6345879164320058,0.6928691025581866,134,loss,2.5,0,0,normal,0.0
N0170,M01989,Genji,0.33731137976029435,0.422388435670811,16.887670258532275,14.29655064673123,12544.988897667938,3251.887193224766,84.30487102784174,224.94350945968887,167.50725996344863,58.40920346170299,0.5234483117756257,0.6250766121760817,134,loss,1.1812408934034364,0,0,normal,0.0
